Title,Artist,Genre,Decade,Duration
Mamma Mia 4416,MAGIC,R&B,2020,4.3
Rude 4417,Eminem,Rock,1990,3.6
Halo 4418,Beyoncé,Rock,2010,5.1
Mamma Mia 4419,MAGIC,Rock,1980,4.0
Hotel California 4420,Eminem,Electronic,2020,4.0
Viva La Vida 4421,Adele,Pop,1970,4.4
Perfect 4422,Adele,Classical,1970,4.0
Perfect 4423,Beyoncé,Electronic,1970,2.6
Bohemian Rhapsody 4424,Ed Sheeran,Reggae,2000,3.0
Shape of You 4425,Coldplay,Rock,1970,3.7
Perfect 4426,Adele,Country,2020,4.2
Rude 4427,Beyoncé,Classical,1970,2.6
Hotel California 4428,Drake,Reggae,1970,4.9
Halo 4429,Beyoncé,Pop,2010,4.8
Shape of You 4430,Taylor Swift,R&B,1970,2.9
Mamma Mia 4431,Drake,Hip-Hop,1980,3.4
Bohemian Rhapsody 4432,Adele,Rock,1980,4.4
Hotel California 4433,Ed Sheeran,Country,2000,2.6
Blinding Lights 4434,Beyoncé,Reggae,2020,3.8
Blinding Lights 4435,Drake,Classical,1980,2.6
Blinding Lights 4436,Taylor Swift,Country,1970,4.5
Rude 4437,MAGIC,R&B,1980,4.0
Bohemian Rhapsody 4438,MAGIC,Reggae,2010,4.8
Rude 4439,ABBA,Reggae,2010,5.0
Blinding Lights 4440,Adele,Jazz,2000,2.6
Bohemian Rhapsody 4441,The Beatles,Reggae,2020,3.8
Bohemian Rhapsody 4442,MAGIC,Pop,1990,3.8
Mamma Mia 4443,The Beatles,Pop,1980,2.8
Perfect 4444,Adele,Rock,2020,5.5
Hotel California 4445,ABBA,Pop,1970,4.7
Mamma Mia 4446,Drake,Pop,2010,4.7
Rude 4447,Coldplay,Indie,1990,2.7
Rude 4448,Adele,Rock,2020,3.8
Viva La Vida 4449,Drake,Rock,1980,3.6
Blinding Lights 4450,Adele,Jazz,2020,4.0
Rude 4451,Eminem,Classical,1980,3.2
Hotel California 4452,Eminem,Classical,1970,3.0
Shape of You 4453,Eminem,Electronic,1970,5.2
Blinding Lights 4454,MAGIC,Indie,1990,4.5
Halo 4455,The Beatles,Reggae,2020,4.0
Halo 4456,Beyoncé,Electronic,2010,5.3
Perfect 4457,ABBA,R&B,1990,4.6
Rude 4458,ABBA,Hip-Hop,1980,3.0
Shape of You 4459,ABBA,Hip-Hop,1970,4.1
Someone Like You 4460,Ed Sheeran,Hip-Hop,2020,3.6
Perfect 4461,ABBA,Rock,1980,3.9
Viva La Vida 4462,Adele,R&B,2000,2.8
Someone Like You 4463,Ed Sheeran,R&B,1990,2.7
Mamma Mia 4464,ABBA,Country,1980,5.1
Perfect 4465,ABBA,Classical,2010,3.1
Bohemian Rhapsody 4466,Coldplay,Classical,2010,3.6
Shape of You 4467,The Beatles,Electronic,2010,3.2
Hotel California 4468,Ed Sheeran,Pop,1980,2.8
Rude 4469,MAGIC,Rock,2020,3.9
Halo 4470,Ed Sheeran,Reggae,2010,3.0
Hotel California 4471,Coldplay,R&B,2000,2.8
Rude 4472,The Beatles,Electronic,1990,3.1
Rude 4473,MAGIC,Hip-Hop,2000,5.5
Rude 4474,Adele,Indie,2020,3.6
Someone Like You 4475,Drake,Electronic,2020,4.8
Bohemian Rhapsody 4476,The Beatles,Rock,1970,3.1
Blinding Lights 4477,Drake,Indie,1970,4.6
Blinding Lights 4478,MAGIC,R&B,2020,4.8
Perfect 4479,ABBA,Reggae,1990,3.6
Halo 4480,MAGIC,Electronic,1990,3.3
Someone Like You 4481,The Beatles,R&B,2020,3.7
Blinding Lights 4482,ABBA,Jazz,2020,5.1
Hotel California 4483,The Beatles,Pop,2020,4.7
Someone Like You 4484,MAGIC,Jazz,2020,2.8
Shape of You 4485,Eminem,Jazz,1990,2.5
Viva La Vida 4486,MAGIC,Pop,2020,3.2
Mamma Mia 4487,Coldplay,Rock,1980,3.3
Halo 4488,Beyoncé,Hip-Hop,1990,4.0
Shape of You 4489,Eminem,Jazz,2020,3.9
Halo 4490,Eminem,R&B,2000,4.9
Blinding Lights 4491,Coldplay,Rock,1990,5.0
Shape of You 4492,Ed Sheeran,R&B,1970,4.3
Blinding Lights 4493,Ed Sheeran,R&B,1980,4.1
Viva La Vida 4494,The Beatles,Hip-Hop,1970,5.0
Shape of You 4495,Beyoncé,Indie,1990,3.9
Viva La Vida 4496,MAGIC,Country,2010,5.5
Rude 4497,Beyoncé,R&B,1990,5.3
Someone Like You 4498,Taylor Swift,Jazz,2020,5.4
Bohemian Rhapsody 4499,Drake,Rock,2020,3.3
Bohemian Rhapsody 4500,Beyoncé,Electronic,1980,4.8
Rude 4501,Coldplay,Electronic,1990,4.0
Perfect 4502,Eminem,Reggae,1970,3.9
Someone Like You 4503,Eminem,R&B,1970,3.5
Perfect 4504,Adele,R&B,1980,4.1
Halo 4505,MAGIC,Jazz,2010,3.3
Someone Like You 4506,Ed Sheeran,Jazz,1990,5.4
Blinding Lights 4507,Drake,R&B,2020,3.4
Someone Like You 4508,ABBA,Hip-Hop,2010,4.6
Blinding Lights 4509,Coldplay,Pop,1980,5.4
Perfect 4510,Beyoncé,Rock,2010,3.6
Blinding Lights 4511,MAGIC,Country,1990,3.0
Hotel California 4512,Ed Sheeran,Classical,2010,2.7
Hotel California 4513,Eminem,Indie,2010,5.3
Perfect 4514,Eminem,Reggae,1990,3.7
Viva La Vida 4515,MAGIC,Pop,2000,4.8
Viva La Vida 4516,Eminem,Country,1990,5.1
Someone Like You 4517,MAGIC,Jazz,2020,4.0
Shape of You 4518,ABBA,Electronic,1970,4.7
Bohemian Rhapsody 4519,The Beatles,Country,1970,4.0
Rude 4520,Taylor Swift,Reggae,1970,3.2
Viva La Vida 4521,The Beatles,Country,2010,3.1
Mamma Mia 4522,Beyoncé,Country,1970,4.1
Blinding Lights 4523,Beyoncé,Pop,1990,3.0
Blinding Lights 4524,Coldplay,Rock,2000,5.0
Bohemian Rhapsody 4525,Beyoncé,Hip-Hop,2020,5.3
Blinding Lights 4526,Coldplay,Indie,1980,4.8
Viva La Vida 4527,Adele,Electronic,1980,2.5
Hotel California 4528,The Beatles,R&B,1970,3.2
Rude 4529,ABBA,Hip-Hop,1970,4.6
Viva La Vida 4530,Adele,Classical,2000,2.7
Someone Like You 4531,Ed Sheeran,Pop,2010,2.6
Perfect 4532,Eminem,Electronic,2010,4.9
Someone Like You 4533,ABBA,Country,1980,4.1
Bohemian Rhapsody 4534,MAGIC,R&B,2020,4.1
Hotel California 4535,Drake,Country,1990,5.4
Hotel California 4536,Beyoncé,Rock,2000,4.0
Shape of You 4537,Taylor Swift,Rock,2000,2.8
Blinding Lights 4538,Taylor Swift,Pop,2020,5.2
Blinding Lights 4539,Coldplay,Electronic,1990,2.9
Halo 4540,MAGIC,Reggae,1990,4.8
Bohemian Rhapsody 4541,Adele,Reggae,1970,4.3
Someone Like You 4542,The Beatles,R&B,1980,3.2
Blinding Lights 4543,Ed Sheeran,R&B,2020,4.4
Rude 4544,Eminem,R&B,2000,4.0
Halo 4545,Taylor Swift,Electronic,2010,3.6
Shape of You 4546,Coldplay,Electronic,1990,3.7
Mamma Mia 4547,Adele,Electronic,2000,2.8
Someone Like You 4548,Coldplay,Reggae,1970,3.6
Viva La Vida 4549,The Beatles,Country,1970,5.3
Mamma Mia 4550,Beyoncé,Country,1990,4.7
Mamma Mia 4551,ABBA,Reggae,1970,5.1
Hotel California 4552,Drake,Jazz,1990,5.1
Perfect 4553,Eminem,Electronic,1970,4.6
Hotel California 4554,Beyoncé,Reggae,2010,3.7
Bohemian Rhapsody 4555,Drake,Pop,2010,5.4
Shape of You 4556,Coldplay,Jazz,1990,4.7
Rude 4557,Ed Sheeran,Pop,1970,4.9
Shape of You 4558,The Beatles,Indie,2000,5.3
Shape of You 4559,Taylor Swift,Jazz,1980,5.2
Rude 4560,Drake,Pop,1990,4.6
Rude 4561,Adele,Jazz,2010,5.0
Halo 4562,Beyoncé,Country,2010,3.2
Viva La Vida 4563,Coldplay,Reggae,1980,4.2
Bohemian Rhapsody 4564,Coldplay,R&B,1970,3.8
Hotel California 4565,Beyoncé,Indie,2000,2.9
Shape of You 4566,Ed Sheeran,Reggae,2020,3.3
Perfect 4567,Eminem,Electronic,2000,5.1
Hotel California 4568,Coldplay,Reggae,2010,4.2
Rude 4569,Ed Sheeran,Jazz,2020,4.2
Someone Like You 4570,Adele,Classical,2000,4.6
Bohemian Rhapsody 4571,Ed Sheeran,Rock,1990,4.9
Perfect 4572,Beyoncé,Classical,2010,4.7
Mamma Mia 4573,Taylor Swift,Rock,1980,5.4
Viva La Vida 4574,Coldplay,Reggae,2020,5.1
Perfect 4575,Beyoncé,R&B,1970,4.2
Bohemian Rhapsody 4576,Adele,Hip-Hop,1980,3.1
Hotel California 4577,Ed Sheeran,Classical,2010,2.5
Viva La Vida 4578,Adele,Hip-Hop,2010,5.3
Hotel California 4579,Drake,Jazz,1970,4.9
Viva La Vida 4580,Taylor Swift,Classical,2010,3.7
Perfect 4581,Coldplay,R&B,2000,3.9
Viva La Vida 4582,Taylor Swift,Jazz,2020,4.2
Halo 4583,MAGIC,Jazz,2000,4.1
Halo 4584,MAGIC,Country,1990,3.0
Blinding Lights 4585,Ed Sheeran,Reggae,2000,3.9
Someone Like You 4586,Taylor Swift,Indie,1990,4.8
Rude 4587,Ed Sheeran,Classical,2010,3.3
Hotel California 4588,Adele,Classical,1980,4.0
Blinding Lights 4589,MAGIC,Electronic,2000,4.3
Shape of You 4590,The Beatles,Country,2020,5.3
Halo 4591,Drake,Rock,1980,4.2
Halo 4592,Drake,Rock,2020,5.4
Halo 4593,Beyoncé,Indie,2010,4.0
Perfect 4594,Taylor Swift,Classical,2000,2.6
Viva La Vida 4595,Beyoncé,Classical,1970,4.8
Blinding Lights 4596,Coldplay,Reggae,2000,2.8
Hotel California 4597,The Beatles,Jazz,1970,5.2
Bohemian Rhapsody 4598,MAGIC,Jazz,1990,5.3
Blinding Lights 4599,Taylor Swift,Country,2010,5.3
Rude 4600,The Beatles,Classical,2010,2.9
Mamma Mia 4601,Ed Sheeran,Rock,2020,3.6
Someone Like You 4602,Beyoncé,R&B,2000,5.5
Bohemian Rhapsody 4603,Coldplay,Classical,1980,3.0
Hotel California 4604,Beyoncé,Hip-Hop,2010,3.8
Shape of You 4605,Adele,Jazz,2020,4.0
Shape of You 4606,Taylor Swift,Jazz,1970,3.6
Rude 4607,Coldplay,Country,1990,2.7
Blinding Lights 4608,ABBA,Indie,2000,4.7
Mamma Mia 4609,ABBA,Indie,2010,3.0
Someone Like You 4610,Drake,Reggae,2000,3.1
Shape of You 4611,Coldplay,Pop,1990,2.8
Bohemian Rhapsody 4612,Ed Sheeran,Rock,1990,5.3
Shape of You 4613,Eminem,Reggae,1980,3.5
Halo 4614,Beyoncé,Reggae,1990,2.6
Rude 4615,MAGIC,Country,2000,3.6
Bohemian Rhapsody 4616,The Beatles,Hip-Hop,2010,5.0
Halo 4617,Beyoncé,Hip-Hop,1980,3.3
Mamma Mia 4618,Taylor Swift,Electronic,1970,4.9
Bohemian Rhapsody 4619,ABBA,Pop,1970,3.7
Blinding Lights 4620,Drake,Reggae,2010,4.4
Bohemian Rhapsody 4621,Ed Sheeran,Rock,1970,2.6
Viva La Vida 4622,Adele,Jazz,1980,2.6
Viva La Vida 4623,Beyoncé,R&B,1990,3.5
Viva La Vida 4624,Ed Sheeran,Jazz,2010,5.3
Hotel California 4625,MAGIC,Electronic,2010,3.3
Halo 4626,Coldplay,Hip-Hop,2020,4.2
Blinding Lights 4627,MAGIC,Pop,2000,3.2
Halo 4628,Drake,Jazz,1990,4.1
Hotel California 4629,MAGIC,Jazz,2000,3.4
Hotel California 4630,Ed Sheeran,Country,2020,4.2
Mamma Mia 4631,Eminem,Pop,2010,5.5
Hotel California 4632,ABBA,Country,1990,3.5
Bohemian Rhapsody 4633,The Beatles,Reggae,2010,3.9
Blinding Lights 4634,ABBA,Reggae,2000,4.9
Bohemian Rhapsody 4635,Eminem,Jazz,1990,3.4
Mamma Mia 4636,ABBA,Rock,2000,5.3
Perfect 4637,Ed Sheeran,Rock,1990,3.1
Shape of You 4638,Adele,Electronic,1980,3.4
Perfect 4639,ABBA,Classical,2020,3.7
Bohemian Rhapsody 4640,The Beatles,Electronic,2010,3.8
Blinding Lights 4641,Drake,Reggae,2010,3.9
Viva La Vida 4642,Coldplay,Pop,1970,4.7
Someone Like You 4643,Eminem,Electronic,2000,4.9
Someone Like You 4644,Beyoncé,Rock,1990,3.3
Hotel California 4645,Coldplay,Jazz,1980,5.5
Rude 4646,Eminem,Pop,1990,3.4
Bohemian Rhapsody 4647,Drake,Rock,2010,5.3
Rude 4648,Beyoncé,Jazz,2020,3.7
Shape of You 4649,Coldplay,Country,2000,3.8
Mamma Mia 4650,The Beatles,Hip-Hop,2010,5.1
Viva La Vida 4651,Beyoncé,Country,1970,4.4
Shape of You 4652,Taylor Swift,Hip-Hop,2020,2.5
Blinding Lights 4653,The Beatles,Reggae,1990,5.2
Someone Like You 4654,Adele,Jazz,1970,3.9
Hotel California 4655,The Beatles,R&B,2000,4.3
Viva La Vida 4656,The Beatles,Pop,1990,4.3
Mamma Mia 4657,Coldplay,Jazz,1970,3.7
Mamma Mia 4658,ABBA,Hip-Hop,2000,3.7
Shape of You 4659,Eminem,Electronic,2010,3.2
Someone Like You 4660,Drake,Classical,1970,3.2
Halo 4661,MAGIC,Electronic,1980,4.4
Shape of You 4662,MAGIC,Reggae,2010,2.8
Hotel California 4663,ABBA,Electronic,1990,4.4
Hotel California 4664,The Beatles,Classical,1980,2.9
Viva La Vida 4665,Ed Sheeran,Reggae,2020,2.9
Hotel California 4666,Drake,Hip-Hop,2020,3.7
Blinding Lights 4667,MAGIC,Jazz,1990,3.9
Bohemian Rhapsody 4668,Beyoncé,Country,2020,3.5
Perfect 4669,Eminem,Indie,1970,3.3
Perfect 4670,Coldplay,R&B,1980,4.5
Rude 4671,ABBA,Indie,1990,4.6
Shape of You 4672,Eminem,Indie,1980,3.9
Perfect 4673,Adele,Jazz,1980,2.5
Shape of You 4674,Beyoncé,Indie,1970,2.7
Bohemian Rhapsody 4675,Eminem,Rock,1990,3.5
Rude 4676,Adele,Electronic,1970,4.0
Perfect 4677,MAGIC,R&B,1990,2.8
Rude 4678,Beyoncé,Country,1990,4.4
Rude 4679,ABBA,Rock,1990,5.1
Rude 4680,Eminem,Electronic,1990,4.4
Shape of You 4681,The Beatles,Indie,2010,4.7
Perfect 4682,The Beatles,Electronic,2000,5.2
Hotel California 4683,Coldplay,R&B,2010,4.3
Rude 4684,Eminem,Country,1980,4.4
Halo 4685,Taylor Swift,Electronic,2000,2.6
Shape of You 4686,Taylor Swift,Country,1980,3.9
Blinding Lights 4687,ABBA,Country,2010,4.9
Halo 4688,MAGIC,Indie,2010,4.5
Perfect 4689,Eminem,Pop,2000,4.8
Hotel California 4690,Ed Sheeran,Jazz,2010,2.8
Rude 4691,Coldplay,Classical,1970,3.8
Mamma Mia 4692,Ed Sheeran,Classical,1970,3.4
Hotel California 4693,Taylor Swift,Indie,2000,2.6
Mamma Mia 4694,Beyoncé,Rock,2010,4.4
Halo 4695,ABBA,Country,1980,5.0
Halo 4696,ABBA,Electronic,2010,2.7
Someone Like You 4697,MAGIC,Classical,1970,2.5
Bohemian Rhapsody 4698,Adele,Electronic,1970,3.7
Someone Like You 4699,MAGIC,Rock,1990,4.5
Viva La Vida 4700,ABBA,Jazz,1970,3.4
Blinding Lights 4701,Eminem,Indie,2000,5.0
Perfect 4702,Adele,Electronic,1990,4.7
Shape of You 4703,Adele,Pop,1980,4.9
Perfect 4704,Taylor Swift,Electronic,2010,4.7
Someone Like You 4705,Coldplay,Pop,2000,4.2
Viva La Vida 4706,Beyoncé,Electronic,2020,4.6
Perfect 4707,Coldplay,Hip-Hop,2000,3.0
Hotel California 4708,Adele,Jazz,1990,5.2
Perfect 4709,Adele,Indie,1990,4.2
Someone Like You 4710,Adele,Rock,2010,3.3
Shape of You 4711,ABBA,Classical,1990,5.4
Rude 4712,Coldplay,Hip-Hop,1990,3.9
Shape of You 4713,Adele,Electronic,1980,3.6
Rude 4714,Eminem,Jazz,1990,3.0
Rude 4715,ABBA,Reggae,2010,5.0
Viva La Vida 4716,Eminem,Reggae,2010,3.5
Hotel California 4717,Eminem,Electronic,2000,5.5
Someone Like You 4718,Drake,Jazz,1980,4.5
Bohemian Rhapsody 4719,Eminem,Country,2010,3.0
Halo 4720,Ed Sheeran,Classical,1990,4.9
Blinding Lights 4721,Taylor Swift,Hip-Hop,2000,3.9
Hotel California 4722,Coldplay,Classical,1970,4.7
Blinding Lights 4723,MAGIC,Reggae,1980,4.7
Perfect 4724,Eminem,Jazz,1980,2.9
Blinding Lights 4725,Beyoncé,Rock,1980,2.6
Viva La Vida 4726,Beyoncé,Classical,1980,4.3
Mamma Mia 4727,Taylor Swift,R&B,1980,3.7
Shape of You 4728,Taylor Swift,Pop,1990,3.6
Viva La Vida 4729,Beyoncé,Indie,1980,4.5
Halo 4730,Coldplay,Classical,2020,4.3
Someone Like You 4731,Coldplay,Pop,2020,4.3
Perfect 4732,Taylor Swift,Country,2000,4.1
Bohemian Rhapsody 4733,Eminem,Classical,1990,4.6
Rude 4734,Taylor Swift,Hip-Hop,2020,3.8
Blinding Lights 4735,Drake,Electronic,2000,2.9
Mamma Mia 4736,Eminem,R&B,2010,3.8
Perfect 4737,ABBA,Indie,1980,5.1
Bohemian Rhapsody 4738,Taylor Swift,Country,2000,5.0
Perfect 4739,ABBA,Hip-Hop,1970,4.9
Viva La Vida 4740,Drake,Rock,1990,5.2
Shape of You 4741,ABBA,R&B,1970,3.9
Someone Like You 4742,The Beatles,Pop,1970,2.7
Shape of You 4743,Eminem,Pop,2010,5.0
Viva La Vida 4744,Eminem,Hip-Hop,1980,3.1
Rude 4745,Beyoncé,Rock,1980,2.7
Hotel California 4746,Ed Sheeran,Pop,2000,2.8
Halo 4747,Taylor Swift,Rock,1980,4.7
Shape of You 4748,MAGIC,Hip-Hop,2010,3.7
Mamma Mia 4749,The Beatles,Indie,1990,2.7
Rude 4750,Taylor Swift,Hip-Hop,2010,4.8
Shape of You 4751,Drake,Classical,1990,2.5
Perfect 4752,MAGIC,Country,2000,2.6
Viva La Vida 4753,Coldplay,Reggae,2000,4.5
Shape of You 4754,The Beatles,Indie,1980,3.0
Perfect 4755,Eminem,Pop,1970,3.8
Blinding Lights 4756,Drake,Country,1980,5.2
Blinding Lights 4757,Taylor Swift,Country,2010,4.7
Viva La Vida 4758,Eminem,Rock,2000,3.8
Rude 4759,Ed Sheeran,Country,1990,4.3
Someone Like You 4760,Taylor Swift,Indie,2010,4.2
Rude 4761,Drake,Country,2000,2.7
Mamma Mia 4762,ABBA,R&B,1970,4.2
Someone Like You 4763,Taylor Swift,Electronic,1970,3.4
Rude 4764,Drake,Jazz,1990,5.2
Hotel California 4765,Eminem,Indie,1970,2.7
Shape of You 4766,Drake,Pop,2010,3.3
Mamma Mia 4767,Drake,Indie,1980,5.1
Bohemian Rhapsody 4768,MAGIC,Jazz,2000,4.2
Shape of You 4769,ABBA,Jazz,2000,3.1
Bohemian Rhapsody 4770,Drake,Hip-Hop,2020,2.8
Perfect 4771,Eminem,Country,2020,5.2
Bohemian Rhapsody 4772,Coldplay,Jazz,1990,3.6
Viva La Vida 4773,Ed Sheeran,Jazz,1970,2.9
Mamma Mia 4774,Beyoncé,Classical,1990,3.8
Halo 4775,Adele,Reggae,1970,3.3
Bohemian Rhapsody 4776,Taylor Swift,Reggae,2010,5.0
Perfect 4777,MAGIC,Reggae,1970,4.4
Viva La Vida 4778,Adele,Classical,2000,3.0
Rude 4779,Beyoncé,Rock,1970,3.4
Perfect 4780,Coldplay,Classical,2000,3.9
Viva La Vida 4781,Coldplay,Rock,2000,5.3
Mamma Mia 4782,Beyoncé,Hip-Hop,1990,5.0
Rude 4783,Adele,Country,1980,4.0
Shape of You 4784,MAGIC,Indie,2000,3.7
Rude 4785,Taylor Swift,R&B,2020,3.7
Perfect 4786,Coldplay,Jazz,2020,4.6
Viva La Vida 4787,The Beatles,Reggae,2000,3.1
Perfect 4788,Coldplay,Hip-Hop,1990,4.7
Mamma Mia 4789,Coldplay,Jazz,1990,4.7
Rude 4790,MAGIC,Electronic,2000,3.9
Perfect 4791,Taylor Swift,R&B,1970,3.5
Halo 4792,MAGIC,Classical,1980,3.2
Hotel California 4793,Beyoncé,Electronic,2020,4.3
Rude 4794,ABBA,Rock,1970,3.0
Halo 4795,Taylor Swift,Jazz,2010,3.4
Shape of You 4796,MAGIC,Rock,2010,3.2
Halo 4797,MAGIC,Hip-Hop,1970,2.7
Hotel California 4798,Adele,Electronic,1980,3.5
Someone Like You 4799,Adele,Rock,2020,2.9
Rude 4800,Ed Sheeran,Classical,2020,3.9
Rude 4801,Coldplay,Indie,1990,2.5
Someone Like You 4802,Drake,Electronic,2000,4.3
Blinding Lights 4803,ABBA,Jazz,1990,3.0
Shape of You 4804,ABBA,Electronic,2010,3.9
Halo 4805,Coldplay,Hip-Hop,1980,5.2
Halo 4806,Ed Sheeran,Hip-Hop,2020,3.4
Perfect 4807,Beyoncé,Reggae,1970,3.5
Perfect 4808,Beyoncé,Jazz,1970,5.2
Perfect 4809,Beyoncé,Reggae,1990,4.5
Hotel California 4810,ABBA,Electronic,1980,3.9
Blinding Lights 4811,Drake,Jazz,1990,3.6
Someone Like You 4812,Drake,Classical,2010,2.6
Perfect 4813,Adele,Jazz,2000,3.9
Bohemian Rhapsody 4814,ABBA,Pop,2010,2.8
Perfect 4815,Beyoncé,R&B,1990,3.6
Rude 4816,Taylor Swift,Pop,2020,2.5
Bohemian Rhapsody 4817,Eminem,Hip-Hop,2020,4.2
Rude 4818,Adele,Pop,2020,2.9
Hotel California 4819,Adele,Reggae,1980,4.2
Viva La Vida 4820,Drake,Electronic,2020,3.7
Hotel California 4821,Beyoncé,Pop,1980,5.1
Mamma Mia 4822,Taylor Swift,Jazz,1980,4.5
Halo 4823,Coldplay,Reggae,1990,2.6
Bohemian Rhapsody 4824,The Beatles,Electronic,2010,2.9
Blinding Lights 4825,Drake,Classical,1980,3.4
Someone Like You 4826,MAGIC,Rock,2020,3.4
Rude 4827,Coldplay,Classical,1980,2.8
Hotel California 4828,The Beatles,Rock,1990,4.8
Blinding Lights 4829,Taylor Swift,Reggae,2010,5.2
Hotel California 4830,Eminem,Indie,2010,4.2
Mamma Mia 4831,Coldplay,Reggae,1980,3.6
Rude 4832,Ed Sheeran,Country,1990,3.7
Perfect 4833,Adele,Classical,1990,3.8
Shape of You 4834,Adele,Pop,2000,3.6
Halo 4835,Coldplay,R&B,1990,3.8
Halo 4836,Coldplay,R&B,1970,3.9
Bohemian Rhapsody 4837,Taylor Swift,Reggae,1990,3.7
Bohemian Rhapsody 4838,MAGIC,Reggae,2000,2.5
Shape of You 4839,MAGIC,Rock,2010,5.1
Hotel California 4840,Coldplay,Hip-Hop,1990,4.8
Mamma Mia 4841,Coldplay,Hip-Hop,2000,2.6
Hotel California 4842,Taylor Swift,Rock,1980,4.8
Perfect 4843,Beyoncé,Classical,2010,3.3
Hotel California 4844,The Beatles,Indie,2000,5.0
Blinding Lights 4845,Adele,Country,1970,2.6
Hotel California 4846,Adele,Reggae,2000,4.2
Rude 4847,Beyoncé,R&B,1990,5.2
Bohemian Rhapsody 4848,The Beatles,R&B,2000,3.8
Mamma Mia 4849,MAGIC,Jazz,1970,3.5
Rude 4850,Adele,Pop,2000,4.2
Rude 4851,The Beatles,Reggae,2020,3.1
Viva La Vida 4852,The Beatles,Rock,2000,4.4
Perfect 4853,MAGIC,Pop,1970,4.5
Hotel California 4854,Drake,Reggae,2000,3.8
Shape of You 4855,ABBA,Hip-Hop,2020,3.8
Someone Like You 4856,Eminem,Hip-Hop,1970,3.6
Rude 4857,ABBA,Jazz,2000,4.0
Rude 4858,Drake,Reggae,1970,3.3
Viva La Vida 4859,ABBA,Indie,2010,3.7
Shape of You 4860,Drake,Reggae,1980,3.9
Someone Like You 4861,Drake,Classical,2010,2.9
Halo 4862,Adele,Reggae,1980,2.6
Blinding Lights 4863,MAGIC,Country,1980,4.9
Bohemian Rhapsody 4864,Taylor Swift,Pop,2010,3.6
Perfect 4865,Coldplay,R&B,1970,4.9
Mamma Mia 4866,Taylor Swift,Indie,2010,3.2
Blinding Lights 4867,Drake,Classical,2010,4.2
Hotel California 4868,The Beatles,Reggae,2020,5.3
Bohemian Rhapsody 4869,Adele,Jazz,1980,4.3
Halo 4870,ABBA,R&B,1970,3.2
Blinding Lights 4871,Beyoncé,Jazz,1990,5.0
Rude 4872,Eminem,Hip-Hop,2000,3.1
Someone Like You 4873,The Beatles,Jazz,2000,3.6
Rude 4874,Ed Sheeran,Pop,2010,4.9
Perfect 4875,MAGIC,Classical,1970,4.0
Shape of You 4876,ABBA,Electronic,1980,3.5
Hotel California 4877,Beyoncé,Indie,2000,3.3
Rude 4878,Adele,R&B,2000,3.9
Viva La Vida 4879,Coldplay,Reggae,1980,4.1
Halo 4880,Drake,Indie,2020,3.1
Rude 4881,Taylor Swift,Indie,1970,4.5
Halo 4882,Beyoncé,Country,1970,4.4
Hotel California 4883,Taylor Swift,Reggae,2020,4.2
Halo 4884,Adele,Pop,2000,3.8
Hotel California 4885,Eminem,R&B,1990,3.6
Hotel California 4886,ABBA,Hip-Hop,1990,2.9
Viva La Vida 4887,Ed Sheeran,Hip-Hop,2000,4.5
Perfect 4888,Ed Sheeran,Indie,1990,4.3
Mamma Mia 4889,The Beatles,Reggae,1990,5.4
Hotel California 4890,Beyoncé,Classical,1990,5.5
Bohemian Rhapsody 4891,Beyoncé,Country,1990,3.1
Halo 4892,Drake,Classical,1990,3.4
Shape of You 4893,Drake,Electronic,2010,5.4
Shape of You 4894,Drake,Reggae,2020,2.9
Bohemian Rhapsody 4895,Coldplay,Jazz,2000,3.5
Rude 4896,Taylor Swift,Classical,2020,3.2
Rude 4897,Eminem,Country,2000,3.9
Mamma Mia 4898,Eminem,Electronic,1970,3.3
Mamma Mia 4899,Beyoncé,Jazz,1980,5.5
Mamma Mia 4900,Taylor Swift,Hip-Hop,2000,4.7
Bohemian Rhapsody 4901,Adele,Electronic,2010,2.5
Hotel California 4902,MAGIC,Rock,1970,4.1
Mamma Mia 4903,The Beatles,Country,2010,4.8
Someone Like You 4904,Adele,Electronic,2020,3.9
Shape of You 4905,Drake,Jazz,1990,5.1
Viva La Vida 4906,Drake,Rock,2010,2.6
Perfect 4907,The Beatles,Classical,2020,5.4
Bohemian Rhapsody 4908,ABBA,R&B,2020,3.9
Shape of You 4909,Drake,Rock,1970,2.9
Bohemian Rhapsody 4910,Coldplay,Hip-Hop,2000,5.2
Viva La Vida 4911,The Beatles,Rock,1990,3.3
Shape of You 4912,Coldplay,R&B,1990,4.9
Halo 4913,Adele,Reggae,1970,4.6
Someone Like You 4914,Drake,Reggae,1980,4.3
Blinding Lights 4915,The Beatles,Hip-Hop,1970,5.4
Rude 4916,MAGIC,R&B,2000,5.4
Mamma Mia 4917,Eminem,Electronic,1990,3.7
Halo 4918,Beyoncé,Reggae,1980,5.4
Mamma Mia 4919,Taylor Swift,Classical,1980,3.4
Someone Like You 4920,ABBA,Rock,1970,3.8
Hotel California 4921,Beyoncé,Electronic,2020,5.0
Someone Like You 4922,ABBA,Jazz,1970,4.6
Bohemian Rhapsody 4923,Adele,R&B,2020,5.2
Bohemian Rhapsody 4924,Coldplay,Classical,1980,3.6
Someone Like You 4925,Coldplay,Reggae,2010,3.3
Shape of You 4926,Taylor Swift,Hip-Hop,2000,3.9
Viva La Vida 4927,The Beatles,Jazz,2010,4.6
Shape of You 4928,Taylor Swift,Electronic,1980,4.9
